1: f:[to:0] cu:[to:0 c:4276233333 ti:0 cf:0] ca:[to:0 ti:0] cl:[to:0 c:4294967278 ti:4294911728 in:0]
49: f:[to:9600] cu:[to:365400 c:8400 ti:118 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
51: f:[to:9600] cu:[to:382300 c:6800 ti:146 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
53: f:[to:9600] cu:[to:408400 c:14400 ti:69 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
55: f:[to:9600] cu:[to:420800 c:5500 ti:181 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
57: f:[to:9600] cu:[to:429500 c:8700 ti:229 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
59: f:[to:9600] cu:[to:449600 c:11400 ti:87 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
61: f:[to:9600] cu:[to:467000 c:7100 ti:140 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
63: f:[to:9600] cu:[to:478400 c:6700 ti:149 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
65: f:[to:9600] cu:[to:494100 c:7800 ti:128 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
67: f:[to:9600] cu:[to:503500 c:0 ti:106 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
69: f:[to:9600] cu:[to:517700 c:4500 ti:222 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
71: f:[to:9600] cu:[to:522100 c:0 ti:227 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
73: f:[to:9600] cu:[to:524100 c:2000 ti:1498 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
75: f:[to:9600] cu:[to:542500 c:13100 ti:76 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
77: f:[to:9600] cu:[to:556600 c:5300 ti:188 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
79: f:[to:9600] cu:[to:562000 c:700 ti:1428 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
81: f:[to:9600] cu:[to:581600 c:11300 ti:88 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
83: f:[to:9600] cu:[to:603800 c:15000 ti:66 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
85: f:[to:9600] cu:[to:626400 c:10200 ti:98 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
87: f:[to:9600] cu:[to:657200 c:16900 ti:59 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
89: f:[to:9600] cu:[to:684400 c:14700 ti:67 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
91: f:[to:9600] cu:[to:712500 c:15600 ti:64 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
93: f:[to:9600] cu:[to:728700 c:8200 ti:121 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
95: f:[to:9600] cu:[to:748100 c:7900 ti:126 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
97: f:[to:9600] cu:[to:767200 c:7200 ti:138 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
99: f:[to:9600] cu:[to:771200 c:0 ti:249 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
101: f:[to:9600] cu:[to:771200 c:0 ti:249 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
103: f:[to:9600] cu:[to:778200 c:7000 ti:714 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
105: f:[to:9600] cu:[to:794700 c:14400 ti:69 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
107: f:[to:9600] cu:[to:812900 c:9300 ti:107 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
109: f:[to:9600] cu:[to:834300 c:14800 ti:67 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
111: f:[to:9600] cu:[to:864900 c:17000 ti:58 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
113: f:[to:9600] cu:[to:892100 c:11000 ti:90 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
115: f:[to:9600] cu:[to:907000 c:5400 ti:185 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
117: f:[to:9600] cu:[to:920100 c:9000 ti:111 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
119: f:[to:9600] cu:[to:939800 c:10500 ti:95 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
121: f:[to:9600] cu:[to:943800 c:0 ti:249 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
123: f:[to:9600] cu:[to:958100 c:9100 ti:109 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
125: f:[to:9600] cu:[to:970600 c:1400 ti:714 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
127: f:[to:9600] cu:[to:986700 c:11700 ti:85 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
129: f:[to:9600] cu:[to:1011600 c:11400 ti:87 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
131: f:[to:9600] cu:[to:1028600 c:2800 ti:356 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
133: f:[to:9600] cu:[to:1033500 c:3600 ti:277 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
135: f:[to:9600] cu:[to:1058800 c:12000 ti:83 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
137: f:[to:9600] cu:[to:1070900 c:5000 ti:200 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
139: f:[to:9600] cu:[to:1078900 c:5400 ti:185 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
141: f:[to:9600] cu:[to:1088100 c:7200 ti:138 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
143: f:[to:9600] cu:[to:1095200 c:7100 ti:281 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
145: f:[to:9600] cu:[to:1117300 c:11100 ti:90 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
147: f:[to:9600] cu:[to:1146900 c:16300 ti:61 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
149: f:[to:9600] cu:[to:1178700 c:15400 ti:64 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
151: f:[to:9600] cu:[to:1202700 c:11000 ti:90 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
153: f:[to:9600] cu:[to:1232800 c:16000 ti:62 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
155: f:[to:9600] cu:[to:1260900 c:13400 ti:74 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
157: f:[to:9600] cu:[to:1289200 c:12200 ti:81 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
159: f:[to:9600] cu:[to:1316900 c:13500 ti:74 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
161: f:[to:9600] cu:[to:1344600 c:13000 ti:76 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
163: f:[to:9600] cu:[to:1370000 c:15200 ti:65 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
165: f:[to:9600] cu:[to:1393800 c:11100 ti:89 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
167: f:[to:9600] cu:[to:1414900 c:12000 ti:83 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
169: f:[to:9600] cu:[to:1443300 c:13700 ti:72 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
171: f:[to:9600] cu:[to:1462300 c:7800 ti:128 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
173: f:[to:9600] cu:[to:1488400 c:16000 ti:62 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
175: f:[to:9600] cu:[to:1508000 c:11700 ti:85 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
177: f:[to:9600] cu:[to:1525000 c:11800 ti:84 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
179: f:[to:9600] cu:[to:1548800 c:8900 ti:112 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
181: f:[to:9600] cu:[to:1568700 c:9300 ti:107 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
183: f:[to:9600] cu:[to:1596700 c:15800 ti:63 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
185: f:[to:9600] cu:[to:1620100 c:10800 ti:92 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
187: f:[to:9600] cu:[to:1645300 c:11300 ti:88 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
189: f:[to:9600] cu:[to:1658200 c:6500 ti:153 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
191: f:[to:9600] cu:[to:1681100 c:8400 ti:119 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
193: f:[to:9600] cu:[to:1699200 c:9000 ti:110 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
195: f:[to:9600] cu:[to:1723000 c:10300 ti:97 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
197: f:[to:9600] cu:[to:1738000 c:6400 ti:156 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
199: f:[to:9600] cu:[to:1753900 c:6000 ti:166 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
201: f:[to:9600] cu:[to:1753900 c:0 ti:166 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
203: f:[to:9600] cu:[to:1766700 c:7800 ti:128 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
205: f:[to:9600] cu:[to:1784700 c:9900 ti:100 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
207: f:[to:9600] cu:[to:1796300 c:6300 ti:158 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
209: f:[to:9600] cu:[to:1820000 c:12200 ti:81 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
211: f:[to:9600] cu:[to:1844300 c:12100 ti:82 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
213: f:[to:9600] cu:[to:1871400 c:12100 ti:82 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
215: f:[to:9600] cu:[to:1893500 c:9900 ti:101 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
217: f:[to:9600] cu:[to:1919000 c:12900 ti:77 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
219: f:[to:9600] cu:[to:1944000 c:14000 ti:71 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
221: f:[to:9600] cu:[to:1964100 c:8500 ti:117 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
223: f:[to:9600] cu:[to:1994300 c:15100 ti:66 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
225: f:[to:9600] cu:[to:2023400 c:14000 ti:71 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
227: f:[to:9600] cu:[to:2046800 c:13900 ti:71 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
229: f:[to:9600] cu:[to:2078000 c:15900 ti:62 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
231: f:[to:9600] cu:[to:2092500 c:5900 ti:169 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
233: f:[to:9600] cu:[to:2092500 c:0 ti:169 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
235: f:[to:9600] cu:[to:2092600 c:0 ti:29984 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
237: f:[to:9600] cu:[to:2106000 c:7100 ti:140 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
239: f:[to:9600] cu:[to:2108500 c:2500 ti:799 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
241: f:[to:9600] cu:[to:2115600 c:2900 ti:344 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
243: f:[to:9600] cu:[to:2134200 c:12300 ti:81 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
245: f:[to:9600] cu:[to:2151800 c:8600 ti:116 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
247: f:[to:9600] cu:[to:2177100 c:13200 ti:75 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
249: f:[to:9600] cu:[to:2191400 c:11600 ti:86 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
251: f:[to:9600] cu:[to:2217300 c:15100 ti:66 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
253: f:[to:9600] cu:[to:2242000 c:10000 ti:99 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
255: f:[to:9600] cu:[to:2270800 c:14600 ti:68 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
257: f:[to:9600] cu:[to:2285300 c:8600 ti:116 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
259: f:[to:9600] cu:[to:2308700 c:11300 ti:88 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
261: f:[to:9600] cu:[to:2333900 c:12100 ti:82 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
263: f:[to:9600] cu:[to:2345400 c:6000 ti:166 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
265: f:[to:9600] cu:[to:2370700 c:14300 ti:69 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
267: f:[to:9600] cu:[to:2398300 c:12100 ti:82 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
269: f:[to:9600] cu:[to:2422800 c:12900 ti:77 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
271: f:[to:9600] cu:[to:2449400 c:13500 ti:74 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
273: f:[to:9600] cu:[to:2470100 c:13200 ti:75 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
275: f:[to:9600] cu:[to:2494400 c:13000 ti:76 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
277: f:[to:9600] cu:[to:2522700 c:13600 ti:73 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
279: f:[to:9600] cu:[to:2547000 c:10200 ti:98 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
281: f:[to:9600] cu:[to:2569700 c:11500 ti:86 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
283: f:[to:9600] cu:[to:2589200 c:10900 ti:91 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
285: f:[to:9600] cu:[to:2610800 c:9400 ti:106 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
287: f:[to:9600] cu:[to:2635800 c:11900 ti:84 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
289: f:[to:9600] cu:[to:2659000 c:11300 ti:88 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
291: f:[to:9600] cu:[to:2686300 c:14100 ti:70 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
293: f:[to:9600] cu:[to:2708400 c:10600 ti:94 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
295: f:[to:9600] cu:[to:2731000 c:9700 ti:103 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
297: f:[to:9600] cu:[to:2742900 c:8000 ti:124 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
299: f:[to:9600] cu:[to:2757300 c:9700 ti:103 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
301: f:[to:9600] cu:[to:2775300 c:10900 ti:91 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
303: f:[to:9600] cu:[to:2797900 c:13100 ti:76 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
305: f:[to:9600] cu:[to:2823100 c:13100 ti:76 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
307: f:[to:9600] cu:[to:2850800 c:14900 ti:67 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
309: f:[to:9600] cu:[to:2874300 c:14800 ti:67 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
311: f:[to:9600] cu:[to:2892800 c:8800 ti:113 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
313: f:[to:9600] cu:[to:2911500 c:6600 ti:151 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
315: f:[to:9600] cu:[to:2925300 c:700 ti:1428 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
317: f:[to:9600] cu:[to:2952000 c:12800 ti:78 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
319: f:[to:9600] cu:[to:2971900 c:11600 ti:86 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
321: f:[to:9600] cu:[to:2991200 c:7400 ti:135 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
323: f:[to:9600] cu:[to:3010200 c:12200 ti:81 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
325: f:[to:9600] cu:[to:3032200 c:8900 ti:112 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
327: f:[to:9600] cu:[to:3050500 c:8700 ti:114 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
329: f:[to:9600] cu:[to:3070900 c:12900 ti:77 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
331: f:[to:9600] cu:[to:3101200 c:15100 ti:66 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
333: f:[to:9600] cu:[to:3121700 c:7800 ti:128 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
335: f:[to:9600] cu:[to:3132300 c:5200 ti:192 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
337: f:[to:9600] cu:[to:3156100 c:12200 ti:81 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
339: f:[to:9600] cu:[to:3179400 c:12000 ti:83 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
341: f:[to:9600] cu:[to:3207000 c:14100 ti:70 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
343: f:[to:9600] cu:[to:3231000 c:10700 ti:93 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
345: f:[to:9600] cu:[to:3259800 c:12900 ti:77 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
347: f:[to:9600] cu:[to:3290600 c:15300 ti:65 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
349: f:[to:9600] cu:[to:3308900 c:4000 ti:249 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
351: f:[to:9600] cu:[to:3327500 c:10400 ti:96 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
353: f:[to:9600] cu:[to:3353200 c:14900 ti:67 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
355: f:[to:9600] cu:[to:3370900 c:9000 ti:110 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
357: f:[to:9600] cu:[to:3388100 c:8700 ti:114 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
359: f:[to:9600] cu:[to:3409700 c:9200 ti:108 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
361: f:[to:9600] cu:[to:3427100 c:7400 ti:135 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
363: f:[to:9600] cu:[to:3457300 c:14100 ti:70 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
365: f:[to:9600] cu:[to:3481200 c:13500 ti:73 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
367: f:[to:9600] cu:[to:3501600 c:8900 ti:112 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
369: f:[to:9600] cu:[to:3521700 c:13400 ti:74 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
371: f:[to:9600] cu:[to:3546000 c:14100 ti:70 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
373: f:[to:9600] cu:[to:3573900 c:13700 ti:72 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
375: f:[to:9600] cu:[to:3589800 c:10300 ti:97 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
377: f:[to:9600] cu:[to:3621300 c:16000 ti:62 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
379: f:[to:9600] cu:[to:3651600 c:14400 ti:69 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
381: f:[to:9600] cu:[to:3681800 c:16200 ti:61 cf:0] ca:[to:0 ti:0] cl:[to:0 c:0 ti:4294911728 in:0]
